DOI,Compound_Name,IUPAC_Name,SMILES,SMILES_Source,Degradation_Target,Recruiter,Assay,Cell_Line,DC50,DC50_units,DC50_h,Dmax,Dmax_h,Dmax_conc,Standard_InChIKey,Standard_InChIKey_Source,IUPAC_Name_Source,Connectivity_Key
10.1126/science.adk4422,PT-179,"2-(2,6-dioxopiperidin-3-yl)-5-morpholin-4-ylisoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)N4CCOCC4,PUBCHEM,eGFP (fused to SD56),CRBN,Flow cytometry (eGFP:mCherry reporter),NIH 3T3,70.0,nM,≥20,,,,CCCSRHUSXCBFJZ-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,CCCSRHUSXCBFJZ
10.1126/science.adk4422,pomalidomide,"4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,PUBCHEM,eGFP (fused to SD40 F18Q),CRBN,Flow cytometry (eGFP:mCherry reporter),HEK293T,0.177,nM,,,,,UVSMNLNDYGZFPF-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,UVSMNLNDYGZFPF
10.1186/s13045-024-01592-z,MGD-15,,,,CK1α,CRBN,HiBiT luminescence assay,HEK293T,970,nM,24,75.0,24.0,,,,,
10.1186/s13045-024-01592-z,MGD-18,,,,CK1α,CRBN,HiBiT luminescence assay,HEK293T,92,nM,24,84.3,24.0,,,,,
10.1186/s13045-024-01592-z,MGD-28,"4-[4-[[4-[[[2-(2,6-dioxopiperidin-3-yl)-3-methyl-1-oxo-4H-phthalazin-5-yl]amino]methyl]phenyl]methyl]piperazin-1-yl]-2-fluorobenzonitrile",CN1CC2=C(C=CC=C2NCC3=CC=C(C=C3)CN4CCN(CC4)C5=CC(=C(C=C5)C#N)F)C(=O)N1C6CCC(=O)NC6=O,PUBCHEM,CK1α,CRBN,HiBiT luminescence assay,HEK293T,7.8,nM,24,90.1,24.0,,JICHBFQDRLGJTM-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,JICHBFQDRLGJTM
10.1186/s13045-024-01592-z,MGD-28,"4-[4-[[4-[[[2-(2,6-dioxopiperidin-3-yl)-3-methyl-1-oxo-4H-phthalazin-5-yl]amino]methyl]phenyl]methyl]piperazin-1-yl]-2-fluorobenzonitrile",CN1CC2=C(C=CC=C2NCC3=CC=C(C=C3)CN4CCN(CC4)C5=CC(=C(C=C5)C#N)F)C(=O)N1C6CCC(=O)NC6=O,PUBCHEM,IKZF1,CRBN,HiBiT luminescence assay,HEK293T,3.8,nM,24,94.1,24.0,,JICHBFQDRLGJTM-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,JICHBFQDRLGJTM
10.1186/s13045-024-01592-z,MGD-28,"4-[4-[[4-[[[2-(2,6-dioxopiperidin-3-yl)-3-methyl-1-oxo-4H-phthalazin-5-yl]amino]methyl]phenyl]methyl]piperazin-1-yl]-2-fluorobenzonitrile",CN1CC2=C(C=CC=C2NCC3=CC=C(C=C3)CN4CCN(CC4)C5=CC(=C(C=C5)C#N)F)C(=O)N1C6CCC(=O)NC6=O,PUBCHEM,IKZF2,CRBN,HiBiT luminescence assay,HEK293T,56.3,nM,24,83.3,24.0,,JICHBFQDRLGJTM-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,JICHBFQDRLGJTM
10.1186/s13045-024-01592-z,MGD-28,"4-[4-[[4-[[[2-(2,6-dioxopiperidin-3-yl)-3-methyl-1-oxo-4H-phthalazin-5-yl]amino]methyl]phenyl]methyl]piperazin-1-yl]-2-fluorobenzonitrile",CN1CC2=C(C=CC=C2NCC3=CC=C(C=C3)CN4CCN(CC4)C5=CC(=C(C=C5)C#N)F)C(=O)N1C6CCC(=O)NC6=O,PUBCHEM,IKZF3,CRBN,HiBiT luminescence assay,HEK293T,7.1,nM,24,90.7,24.0,,JICHBFQDRLGJTM-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,JICHBFQDRLGJTM
10.1186/s13045-024-01592-z,MGD-4,,,,CK1α,CRBN,HiBiT luminescence assay,HEK293T,> 10000,nM,24,,,,,,,
10.1186/s13045-024-01592-z,MGD-4,,,,IKZF1,CRBN,HiBiT luminescence assay,HEK293T,67.2,nM,24,84.9,24.0,,,,,
10.1186/s13045-024-01592-z,MGD-4,,,,IKZF2,CRBN,HiBiT luminescence assay,HEK293T,918.2,nM,24,64.6,24.0,,,,,
10.1186/s13045-024-01592-z,MGD-4,,,,IKZF3,CRBN,HiBiT luminescence assay,HEK293T,95.8,nM,24,81.2,24.0,,,,,
10.1186/s13045-024-01592-z,lenalidomide,"3-(7-amino-3-oxo-1H-isoindol-2-yl)piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,PUBCHEM,CK1α,CRBN,HiBiT luminescence assay,HEK293T,3920,nM,24,64.0,24.0,,GOTYRUGSSMKFNF-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,GOTYRUGSSMKFNF
10.1186/s13045-024-01592-z,pomalidomide,"4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,PUBCHEM,CK1α,CRBN,HiBiT luminescence assay,HEK293T,> 10000,nM,24,,,,UVSMNLNDYGZFPF-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,UVSMNLNDYGZFPF
10.1186/s13045-024-01592-z,pomalidomide,"4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,PUBCHEM,IKZF1,CRBN,HiBiT luminescence assay,HEK293T,292.9,nM,24,75.1,24.0,,UVSMNLNDYGZFPF-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,UVSMNLNDYGZFPF
10.1186/s13045-024-01592-z,pomalidomide,"4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,PUBCHEM,IKZF2,CRBN,HiBiT luminescence assay,HEK293T,> 10000,nM,24,,,,UVSMNLNDYGZFPF-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,UVSMNLNDYGZFPF
10.1186/s13045-024-01592-z,pomalidomide,"4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,PUBCHEM,IKZF3,CRBN,HiBiT luminescence assay,HEK293T,664.3,nM,24,64.1,24.0,,UVSMNLNDYGZFPF-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,UVSMNLNDYGZFPF
